CALL_CENTER_ID,ESCALATED,DAILY_CALLS,MONTHLY_CALLS,CALL_TARGET,REASON,MONTHS_CUSTOMER,NEGATIVE_RATING,DAYS_PROD_OUT_OF_SERVICE,PRODUCT_AGE,CALL_INQUIRIES,NUM_CALLERS,CALL_TIME,PRODUCT_TYPE,FEEDBACK,Sentiment
244375,0,224,914,1008,ProdFailure,2,1,0,132.2166218,0,20,35.68247123,Laptop,Great price also!,1
849837,1,224,,1396,ProdFailure,10,,,,,,35.23626524,Software,"The range is very decent, I've been able to roam around my house with the phone in the living room with no recepti",1
250575,0,224,1065,1572,ProdFailure,15,0,0,186.6280966,0,25,33.4306376,Desktop,fast service.,1
349960,0,224,790,1050,ProdFailure,,0,0,179.458917,2,25,38.30639822,Other,I would highly recommend this.,1
861395,0,224,166,568,ProdFailure,25,0,1,199.7384646,0,24,27.02778743,Other,I would recommend this.,1
393829,0,224,326,566,ProdFailure,13,0,0,101.7583551,1,25,31.47003128,Other,"I also didn't like the ""on"" button, it felt like it would crack with use.",0
568281,0,224,476,657,ProdFailure,6,0,0,174.5578971,2,27,36.21976783,Software,WORST PHONE EVER.,0
590264,0,224,839,1110,ProdFailure,,0,0,175.4089363,1,25,39.97273176,Other,I'm still infatuated with this phone.,1
793461,0,224,377,597,ProdFailure,,0,0,219.4892985,0,12,41.14904123,Other,Freezes frequently4.,0
197313,0,224,816,1259,ProdFailure,9,0,0,289.5196987,1,16,35.5136585,Other,It's kind of embarrassing to use because of how it looks and mostly it's embarrassing how child-like the company i,0
264535,0,224,717,1016,ProdFailure,,2,1,239.903304,2,14,42.81636756,Other,"Simple, lightweight and great fit.",1
858553,0,224,183,383,ProdFailure,1,0,0,37.23500048,2,3,29.4760034,Other,"All in all, I'd expected a better consumer experience from Motorola.",0
399775,0,225,442,868,ProdGlitch,24,0,0,256.2869189,1,6,26.85325902,Other,There's a horrible tick sound in the background on all my calls that I have never experienced before.,0
534348,0,225,1277,1679,ProdFailure,1,,0,367.1895151,,51,37.88804981,Software,These are certainly very comfortable and functionality is decent.,1
491642,0,225,,1432,,,,,,,,,,I usually don't like headbands but this one is very lightweight & doesn't mess up my hair.,1
622419,0,225,621,957,ProdFailure,4,,,187.1661489,,16,37.46041757,Software,I'm a bit disappointed.,0
390536,0,225,520,872,ProdFailure,7,0,0,232.3333333,1,20,,Other,"I have had this phone for over a year now, and I will tell you, its not that great.",0
621073,0,225,,428,ProdFailure,,,,89.3,,13,,Other,I ordered this for sony Ericsson W810i but I think it only worked once (thats when I first used it).,0
319854,1,225,607,910,ProdFailure,13,0,0,145.0666667,6,29,,Server,The battery is completely useless to me.,0
896658,0,225,577,957,ProdFailure,3,0,0,151.7150658,1,21,34.86359608,Software,What a big waste of time.,0
908998,0,225,484,869,ProdFailure,14,0,0,94.9280885,1,9,4.029951372,Other,Don't waste your $$$ on this one.,0
158337,0,225,764,1055,ProdFailure,,1,1,235.5417762,2,13,43.06166913,Other,Great sound and service.,1
111318,0,225,961,1185,ProdGlitch,10,0,0,118.15195,1,24,33.20054802,Desktop,Really pleased with this product so far.,1
111007,0,225,408,768,ProdFailure,8,0,0,270.2601967,0,18,39.95457279,Laptop,One of my favorite purchases ever.,1
119118,0,225,735,881,ProdFailure,2,0,0,111.4005357,1,30,33.51922814,Other,best bluetooth on the market.,1
83102,0,225,873,1406,ProdFailure,24,0,0,146.2961719,0,25,39.87676993,Laptop,Authentic leather with nice shine and comfort .I recommend you this case !!,1
114946,0,225,750,1147,ProdFailure,9,0,1,294.2971661,1,28,30.61105116,Desktop,I was very excited to get this headset because I thought it was really cute.,1
564542,0,225,,248,ProdFailure,7,0,0,97.53661995,1,19,19.47227247,Laptop,Do not make the same mistake as me.,0
868970,0,225,1360,1808,,26,,4,329.4072371,1,27,33.03141554,Desktop,Big Disappointment with calendar sync.,0
839120,0,226,1332,1728,ProdFailure,6,1,0,190.2475602,0,37,19.97395503,Laptop,the phone was unusable and was not new.,0
520989,0,226,590,991,ProdFailure,0,0,0,195.0838618,0,26,33.40421221,Laptop,Worst Customer Service Ever.,0
456925,0,226,911,1121,ProdFailure,24,0,0,251.5824035,1,26,42.07798838,Other,"No additional ear gels provided, and no instructions whatsoever.",0
871027,0,226,964,1204,ProdGlitch,9,0,0,112.8403356,2,24,31.86591683,Desktop,It defeats the purpose of a bluetooth headset.,0
42813,0,226,1421,1791,ProdFailure,5,,,200.8339688,4,42,41.00966476,Laptop,Worth every penny.,1
817961,0,226,725,915,ProdFailure,2,0,0,99.00046796,2,30,35.26211359,Other,Excellent wallet type phone case.,1
383486,0,226,633,908,ProdFailure,3,,,174.3265608,,15,38.74248161,Software,Nice headphones for the price and they work great!,1
354556,0,226,,1448,,,,,,,,16.38239069,,Internet is excrutiatingly slow.,0
678369,0,226,,553,ProdFailure,,0,1,316.0968745,0,18,38.13586689,Other,"It is very comfortable to wear as well, which is probably the most important aspect about using a case.",1
153878,0,226,2330,2600,ProdGlitch,6,1,0,244.5333333,3,51,,Server,"It's fits like a glove and is strong, secure, and durable.",1
48657,1,226,696,923,ProdFailure,16,0,6,240.4333333,0,30,,Other,O my gosh the best phone I have ever had.,1
409058,1,226,1550,1870,ProdFailure,0.1,0,0,253.6,0,27,,Desktop,It's very attractive and appears to be of good quality.,1
164013,1,226,789,1033,ProdFailure,11,0,0,259.319755,1,14,27.74405551,Desktop,I love all the features and form factor.,1
946900,0,226,1098,1391,ProdFailure,9,1,0,195.4588258,4,18,40.20610642,Desktop,This product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it,0
308103,0,226,319,476,ProdGlitch,4,0,,133.447479,,11,24.20108619,Server,poor quality and service.,0
244142,0,226,,457,ProdFailure,,,,84.23176112,,12,28.45387692,Other,"The cable looks so thin and flimsy, it is scary.",0
843365,0,226,419,703,ProdFailure,5,0,0,178.7866403,1,26,36.09869413,Software,Great Earpiece.,1
733046,0,226,,588,ProdFailure,,0,1,298.8195417,0,18,38.19502654,Other,Excellent hands free tool.,1
546920,0,226,2391,2644,ProdGlitch,5,0,0,244.1797304,2,50,36.70087056,Server,Great for using with your home stereo.,1
323300,0,226,342,854,ProdFailure,9,0,0,277.8486564,0,18,38.0056832,Laptop,Good product - incredible value.,1
881242,0,226,,554,ProdFailure,,0,0,299.9557961,0,18,39.0951957,Other,Only had this a month but it's worked flawlessly so far.,1
121538,0,226,615,1017,ProdGlitch,17,0,0,622.3557677,1,24,21.68666861,Laptop,Works great.,1
174124,0,226,1310,1761,,26,,5,339.6770182,1,28,33.05755986,Desktop,Absolutel junk.,0
421103,0,227,732,929,ProdFailure,8,0,1,109.5702924,3,26,34.61442256,Laptop,THAT one didn't work either.,0
585996,0,227,913,983,ProdGlitch,7,,,,,,30.68101515,,Battery life is real good.,1
914960,0,227,,1322,ProdGlitch,1,0,0,309.4459491,3,20,29.37100228,Other,Returned 8 hours later.,0
458901,0,227,753,1061,ProdFailure,,0,0,175.3393762,1,24,38.25659362,Other,It's a great item.,1
425157,0,227,352,547,ProdGlitch,3,0,,134.108262,,11,24.52482499,Server,Don't waste your money!.,0
120455,0,227,773,1062,ProdGlitch,14,0,0,161.646341,0,27,35.42092808,Desktop,Love this headset!,1
723915,0,227,935,991,ProdGlitch,6,,,,,,30.08034344,,"Not only will it drain your player, but may also potentially fry it.",0
790574,0,227,934,1346,ProdFailure,,0,0,219.5706538,1,21,27.28456073,Laptop,Worked perfectly!,1
797690,0,227,362,884,ProdGlitch,24,0,0,255.0887578,0,7,26.86761738,Other,Unreliable - I'm giving up.,0
865521,0,227,1280,1641,ProdFailure,7,0,0,175.8848079,0,37,21.2323579,Laptop,I gave it 5 stars because of the sound quality.,1
823450,1,227,946,997,ProdFailure,3,0,0,129.5643008,0,16,37.96930454,Other,Avoid this one if you can.,0
707555,0,227,469,711,ProdFailure,6,0,0,57.88081593,2,19,35.55208815,Other,Reversible plug works great.,1
807350,0,227,1552,1976,ProdFailure,15,,,103.7859943,0,24,29.54032204,Laptop,I wasted my little money with this earpiece.,0
515634,0,227,1084,1395,ProdGlitch,11,0,0,190.9727785,0,23,34.08001623,Laptop,Very good phone.,1
680657,0,227,,571,ProdFailure,,0,0,289.5456726,0,19,40.16294454,Other,"Best of all is the rotating feature, very helpful.",1
940765,0,228,765,1012,ProdFailure,20,0,0,188.0777225,0,12,40.35190229,Other,Comfort for our whole family.,1
622781,0,228,964,1223,ProdGlitch,8,0,0,120.9792917,2,24,29.80983516,Desktop,"Good product, good seller.",1
46978,0,228,749,1097,ProdFailure,9,0,1,289.8223697,1,28,31.47990688,Desktop,I love this bluetooth!,1
602877,0,228,767,1056,ProdFailure,1,,,225.3275079,5,23,40.69195368,Desktop,"First of all, it doesn't wear well.",0
177583,0,228,493,819,ProdFailure,4,0,0,264.9370662,2,25,32.01024461,Desktop,I am very impressed with this headset from Plantronics.,1
374001,0,228,1270,1717,,25,,5,335.6156509,0,27,32.36504156,Desktop,I got it because it was so small and adorable.,1
975522,0,228,391,844,ProdFailure,11,0,0,276.121973,0,19,38.96836653,Laptop,Great phone!.,1
461625,0,228,,1477,,,,,,,,16.17924959,,I wouldn't recommend buying this product.,0
39659,0,228,,976,ProdGlitch,8,0,0,177.5697403,1,16,40.77224843,Other,Piece of Junk.,0
21129,0,228,,749,ProdFailure,2,0,0,393.5104724,0,23,24.05020799,FARMING,Poorly contstruct hinge.,0
98628,0,228,,1468,,,,,,,,14.80008716,,"This item is great, installed it, let it charged up overnite and it has been working good every since with no prob",1
681211,0,228,1327,1703,ProdFailure,8,0,0,147.4149491,0,37,19.51853186,Laptop,Great Phone.,1
857825,0,228,527,813,,,,,,,,38.02467732,,Don't buy it.,0
390904,0,228,,577,ProdFailure,,0,0,310.4829388,0,18,38.50570506,Other,Excellent Phone.,1
273667,0,228,646,960,ProdFailure,8,0,0,201.0682871,2,18,31.54182212,Desktop,DO NOT PURCHASE THIS PHONE.,0
490135,0,228,526,963,ProdFailure,7,0,0,238.3801452,0,19,34.94670077,Other,The voice recognition thru the handset is excellent.,1
770365,0,228,627,1017,ProdGlitch,19,0,0,628.9819479,0,24,20.20030223,Laptop,This is hands down the best phone I've ever had.,1
211841,1,228,1296,1674,ProdFailure,5,0,1,202.6038029,1,18,22.04393384,Laptop,"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.",1
29439,0,229,,1480,,,,,,,,15.93805779,,This one works and was priced right.,1
129167,0,229,1919,2329,ProdFailure,3,0,0,301.1384524,0,27,36.78846956,Laptop,Customer service was terrible.,0
942191,0,229,648,922,ProdFailure,3,1,0,84.92588137,2,29,33.68409323,Other,Battery life still not long enough in Motorola Razor V3i.,0
798918,0,229,907,1153,ProdFailure,24,,0,308.85054,1,42,38.79333433,Desktop,Sending it back.,0
565569,0,229,704,1038,ProdGlitch,13,0,0,149.9896104,0,27,33.76898573,Desktop,Now I know that I made a wise decision.,1
105933,0,229,412,599,ProdFailure,0,0,0,111.2375972,0,17,20.9297294,Other,Someone shouldve invented this sooner.,1
511657,0,229,180,571,ProdFailure,26,0,1,213.0362848,0,24,25.54701032,Other,Good price.,1
180217,0,229,953,1230,ProdFailure,3,0,0,205.4415191,2,26,34.05349114,Server,Everything worked on the first try.The device was certainly engineered in a clever way and the construction feels,1
610881,0,229,,812,ProdFailure,3,0,0,405.8678483,0,22,23.54212992,FARMING,I received it quickly and it works great!!,1
889943,0,229,643,931,ProdFailure,6,,,181.8260463,,16,39.39135211,Software,Has been working great.,1
201776,0,229,597,975,ProdGlitch,16,0,0,627.6620795,0,24,22.11885209,Laptop,"As many people complained, I found this headset's microphone was very weak.",0
260241,0,229,1360,1808,ProdFailure,21,0,0,240.3474711,0,24,41.59674747,Laptop,My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.,0
41637,0,229,610,963,ProdFailure,5,0,0,228.898609,1,20,36.13495946,Other,They do not care about the consumer one bit.,0
403133,1,229,673,950,ProdGlitch,3.9,0,2,122.7666667,0,32,,Desktop,"This is a good battery, and it got here really fast.",1
114416,0,229,650,880,ProdFailure,3,0,0,93.55292753,1,29,32.01107938,Other,The instruction manual is lacking.,0
635979,0,229,1072,1388,ProdFailure,9,1,0,201.7857441,5,18,41.14075208,Desktop,Also its slim enough to fit into my alarm clock docking station without removing the case.,1
725179,1,229,1617,1936,ProdFailure,2,0,0,260.251081,0,27,30.27892939,Desktop,Phone now holds charge like it did when it was new.,1
176609,0,229,282,528,ProdFailure,14,0,0,109.3656846,1,25,30.58772816,Other,The battery is unreliable as well as the service use antena.,0
938512,0,229,411,868,ProdGlitch,25,0,0,267.1326089,0,7,24.38038951,Other,It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired he,0
404681,0,229,1317,1746,,24,,4,329.647795,1,28,32.36162706,Desktop,We have gotten a lot of compliments on it.,1
972387,0,229,411,810,ProdFailure,8,0,0,276.0876189,0,19,38.50140658,Laptop,This is definitely a must have if your state does not allow cell phone usage while driving.,1
16581,0,229,882,1031,ProdGlitch,8,,,,,,31.0726936,,I want my money back.,0
107404,0,229,508,742,ProdFailure,5,0,0,72.00450998,1,19,34.9570299,Other,I love this device.,1
763989,0,230,1084,1558,ProdFailure,16,0,0,170.2231566,0,26,35.059327,Desktop,I am also very happy with the price.,1
109234,0,230,,563,ProdFailure,,0,1,314.2737125,0,19,37.74372511,Other,I ordered this product first and was unhappy with it immediately.,0
385310,0,230,586,1021,ProdGlitch,18,0,0,629.0957663,0,23,22.82560712,Laptop,The Ngage is still lacking in earbuds.,0
194642,0,230,,1503,,,,,,,,17.12566043,,I was able to do voice dialing in the car with no problem.,1
103084,0,230,917,1407,ProdFailure,,0,0,203.9066776,0,21,27.69223742,Laptop,"I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.",0
844869,0,230,628,909,ProdFailure,4,,,179.8468627,,16,38.63094673,Software,"good item, low price.",1
498798,0,230,765,1113,ProdFailure,8,0,1,301.2329108,2,28,30.34670611,Desktop,"However-the riingtones are not the best, and neither are the games.",0
121826,0,230,682,899,ProdFailure,8,1,0,140.7144149,4,25,33.6949437,Laptop,The plug did not work very well.,0
352928,1,230,585,693,,4,0,2,110.4144797,2,33,133.5282704,Other,AMAZON SUCKS.,0
365942,0,230,,468,ProdFailure,,,,77.55320305,,13,25.61429467,Other,Rip off---- Over charge shipping.,0
119147,0,230,726,1054,ProdFailure,0,,,230.0750645,4,23,43.51909332,Desktop,VERY comfortable.,1
362662,0,230,762,1843,,12,0,0,379.3499549,0,16,32.04036608,Other,The battery is working well as a replacement for the original that came with the phone over 2 years ago.,1
328046,0,230,481,650,ProdFailure,26,0,0,302.849884,2,32,33.87069555,Other,The reception is excellent!,1
70797,1,230,726,1091,ProdFailure,2,0,0,177.611648,2,22,48.27759122,Laptop,"It fits comfortably in either ear, the sound is clear and loud, and the charge lasts a couple of days.",1
438427,1,230,1638,2165,ProdGlitch,3.5,,,,,,,Server,"very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons",1
296396,0,230,1312,1633,ProdFailure,7,1,0,215.0666667,1,20,,Other,1. long lasting battery (you don't have to recharge it as frequentyly as some of the flip phones)2.,0
124769,0,230,2130,2800,ProdGlitch,7,,5,468.8666667,,56,,Laptop,Obviously there is a problem with the adhesive.,0
218828,0,230,426,695,ProdFailure,10,0,0,119.7,1,20,,Other,Very disappointing.,0
711220,1,230,560,920,ProdFailure,8,1,4,69.13333333,2,27,,Other,"It was an inexpensive piece, but I would still have expected better quality.",0
118942,1,230,470,780,ProdFailure,17.8,2,1,100.4666667,0,28,,Other,It is practically useless and did not add any kind of boost to my reception after I bought it.,0
232649,1,230,320,550,ProdFailure,0.4,0,0,211.0333333,0,23,,Other,Excellent sound quality.,1
889203,0,230,480,647,ProdFailure,4,0,0,160.6060458,1,26,33.6299233,Software,Was not happy.,0
855211,0,230,329,520,ProdGlitch,6,0,,123.0672167,,10,24.02181712,Server,A PIECE OF JUNK THAT BROKE AFTER BEING ON MY PHONE FOR 2 DAYS!!!,0
896192,0,230,,499,ProdFailure,,,,96.75696905,,13,27.44124241,Other,New Battery works great in phone.,1
767521,0,230,719,1017,ProdGlitch,5,0,0,214.3892524,0,13,29.04596406,Other,Worst customer service.,0
400142,0,231,953,1150,ProdFailure,24,0,0,253.3293713,0,26,39.81680057,Other,"I've dropped my phone more times than I can say, even on concrete and my phone is still great (knock on wood!).",1
543643,0,231,716,1014,ProdFailure,1,,,230.3616162,5,24,39.87270885,Desktop,Reception is terrible and full of static.,0
356562,0,231,615,963,ProdFailure,1,0,0,160.3831682,1,21,35.1122412,Software,Good audio quality.,1
438926,0,231,1419,1797,ProdGlitch,6,0,0,328.3984932,0,16,43.91004585,Desktop,This little device has transformed my organizational capability and made my life a whole lot easier.,1
438668,0,231,758,1834,,9,0,0,377.29104,0,17,31.43531612,Other,"I was sitting in my vehicle, with the cradle on my belt, and the headset lost signal.",0
876878,0,231,938,1357,ProdGlitch,5,0,0,155.0253817,0,31,34.64492165,Laptop,Were JERKS on the phone.,0
613194,0,231,834,1075,ProdFailure,24,,0,314.066374,1,43,38.04372621,Desktop,Works like a charm.. Works as advertised.,1
661231,0,231,1338,1741,,26,,3,332.4098399,0,28,30.76863769,Desktop,"Comfortable, Nice Range, Good Battery Life.",1
